Sale_Date,State,City,Car_Brand,Car_Model,Car_Type,Unit_Price_Naira,Quantity,Discount_Percent,Revenue_Naira,Customer_Type,Delivery_Date,Delivery_Status,Delivery_Time_Hours,Warehouse,Driver,Car_Age,Region,Sales_Rep
2026-02-11,Katsina,Bakori,Toyota,Corolla,Foreign Used,10285714,1,11.52,9100799.7472,Individual,2026-02-13,On-Time,12,Lagos,Peter,9,North,Sola
2026-01-19,Ekiti,Ijero,Toyota,Highlander,Foreign Used,16857142,1,2.16,16493027.7328,Individual,2026-01-27,Delayed,10,Lagos,Paul,7,South West,Uche
2026-02-27,Lagos,Alimosho,Honda,CR-V,Nigerian Used,4800000,1,8.17,4407840.0,Individual,2026-03-01,On-Time,5,Lagos,David,13,South West,Bola
2023-05-07,Lagos,Surulere,Honda,Accord,Foreign Used,13714285,1,14.97,11661256.5355,Individual,2023-05-14,Delayed,2,Lagos,Bright,8,South West,Ade
2022-06-12,Kano,Kano City,Toyota,Sonata,Nigerian Used,8500000,1,14.91,7232650.0,Individual,2022-06-15,Delayed,6,Lagos,Segun,7,North,Ngozi
2024-12-07,Ekiti,Omuo,Hyundai,Santa Fe,Foreign Used,8000000,1,11.43,7085600.0,Individual,2024-12-13,On-Time,11,Lagos,Emmanuel,9,South West,Sola
2024-01-26,Lagos,Ikeja,Benz,GLC 350,Nigerian Used,6000000,1,17.9,4926000.0,Individual,2024-02-03,On-Time,12,Lagos,Peter,15,South West,Tunde
2025-04-19,Ondo,Ondo,Toyota,Rav4,Nigerian Used,4000000,1,2.2,3912000.0,Individual,2025-04-25,On-Time,3,Lagos,Peter,13,South West,Emeka
2024-05-06,Lagos,Ikeja,Honda,Sonata,Foreign Used,8000000,2,16.0,13440000.0,Individual,2024-05-08,Delayed,6,Lagos,John,10,South West,Sola
2021-04-14,Imo,Oguta,KIA,Sportage,Foreign Used,8428571,1,10.05,7581499.6145,Individual,2021-04-21,Delayed,11,Lagos,John,9,South East,Funke
2022-07-11,Bayelsa,Sagbama,Benz,GLE 450,Nigerian Used,13200000,1,8.5,12078000.0,Individual,2022-07-14,On-Time,9,Lagos,Tayo,7,South South,Kemi
2023-09-02,Lagos,Lekki,Toyota,Camry,Foreign Used,16857142,1,2.71,16400313.4518,Individual,2023-09-04,On-Time,13,Lagos,John,7,South West,Uche
2022-05-09,FCT,Gwagwalada,Hyundai,Elantra,Foreign Used,14000000,1,3.73,13477800.0,Individual,2022-05-14,On-Time,10,Lagos,David,6,North,Kemi
2025-06-08,Enugu,Nsukka,Benz,C-Class,Nigerian Used,6900000,1,19.13,5580030.0,Individual,2025-06-15,On-Time,11,Lagos,Tayo,14,South East,Bola
2023-04-16,Lagos,Ikeja,Toyota,Highlander,Foreign Used,26714285,2,19.18,43180970.274,Individual,2023-04-24,Delayed,10,Lagos,John,4,South West,Ade
2023-01-17,Osun,Ilesa,Hyundai,Elantra,Foreign Used,12000000,1,14.62,10245600.0,Individual,2023-01-22,On-Time,13,Lagos,David,7,South West,Sola
2024-07-14,Oyo,Ibadan South,Toyota,Highlander,Nigerian Used,4750000,1,6.67,4433175.0,Individual,2024-07-16,On-Time,8,Lagos,Bright,12,South West,Emeka
2026-01-10,Lagos,Ikorodu,Toyota,Camry,Foreign Used,23428571,1,1.65,23041999.5785,Individual,2026-01-19,Delayed,7,Lagos,Mike,5,South West,Sola
2024-03-18,Lagos,Alimosho,Honda,CR-V,Foreign Used,16571428,2,4.75,31568570.34,Individual,2024-03-25,On-Time,13,Lagos,Paul,7,South West,Emeka
2023-10-21,Lagos,Lekki,Toyota,Rav4,Foreign Used,7000000,1,2.07,6855100.0,Individual,2023-10-27,On-Time,4,Lagos,David,10,South West,Bola
2022-09-17,Lagos,Surulere,Hyundai,Elantra,Foreign Used,10000000,1,17.44,8256000.0,Individual,2022-09-25,On-Time,2,Lagos,Segun,8,South West,Funke
2023-12-15,Ogun,Sango Ota,Honda,Pilot,Nigerian Used,9300000,1,10.64,8310480.0,Individual,2023-12-16,On-Time,11,Lagos,Segun,8,South West,Sola
2023-06-24,FCT,Abuja,Honda,Civic,Foreign Used,10857142,1,13.6,9380570.688,Individual,2023-06-28,On-Time,4,Lagos,Bright,9,North,Tunde
2024-08-14,FCT,Kuje,Toyota,Rav4,Foreign Used,30000000,1,19.24,24228000.0,Individual,2024-08-17,On-Time,10,Lagos,John,3,North,Ade
2025-01-12,Rivers,Obio-Akpor,Benz,GLE 450,Nigerian Used,12300000,1,6.19,11538630.0,Individual,2025-01-16,Delayed,11,Lagos,Bright,8,South South,Ade
2026-01-14,Benue,Otukpo,Toyota,Camry,Foreign Used,20142857,1,1.74,19792371.2882,Individual,2026-01-22,On-Time,13,Lagos,Chuka,6,North,Tunde
2021-04-04,Lagos,Epe,Toyota,Rav4,Foreign Used,23428571,1,1.31,23121656.7199,Individual,2021-04-06,On-Time,2,Lagos,John,5,South West,Kemi
2025-10-23,Bayelsa,Sagbama,Toyota,Rav4,Foreign Used,13571428,1,15.63,11450213.8036,Individual,2025-10-26,On-Time,9,Lagos,Tayo,8,South South,Kemi
2021-06-04,Katsina,Katsina City,Toyota,Corolla,Foreign Used,7000000,1,3.91,6726300.0,Individual,2021-06-13,On-Time,7,Lagos,Segun,10,North,Tunde
2024-03-15,Rivers,Obio-Akpor,Toyota,Camry,Foreign Used,7000000,1,13.06,6085800.0,Individual,2024-03-23,Delayed,4,Lagos,Emmanuel,10,South South,Sola
2021-10-11,Rivers,Bonny,Toyota,Highlander,Nigerian Used,2500000,1,12.27,2193250.0,Individual,2021-10-12,On-Time,8,Lagos,Segun,15,South South,Ngozi
2024-10-19,Katsina,Katsina City,Toyota,Camry,Foreign Used,30000000,1,2.32,29304000.0,Individual,2024-10-24,On-Time,2,Lagos,Tayo,3,North,Uche
2023-03-10,Osun,Osogbo,Hyundai,Elantra,Foreign Used,18000000,1,18.08,14745600.0,Individual,2023-03-11,On-Time,13,Lagos,Chuka,4,South West,Bola
2022-06-19,Oyo,Ibadan South,Toyota,Rav4,Foreign Used,20142857,1,2.76,19586914.1468,Individual,2022-06-22,Delayed,3,Lagos,Paul,6,South West,Ade
2024-07-17,Osun,Ilesa,Benz,GLC 350,Foreign Used,32142857,1,8.97,29259642.7271,Individual,2024-07-24,Delayed,4,Lagos,Mike,6,South West,Chidi
2025-05-25,Osun,Ede,Honda,Civic,Foreign Used,22285714,2,10.04,40096456.6288,Individual,2025-05-27,On-Time,6,Lagos,David,5,South West,Tunde
2021-07-10,Ogun,Abeokuta,Toyota,Highlander,Foreign Used,13571428,1,4.58,12949856.5976,Individual,2021-07-18,On-Time,9,Lagos,Bright,8,South West,Sola
2022-05-21,Ekiti,Ikere,Toyota,Rav4,Nigerian Used,8500000,2,18.57,13843100.0,Individual,2022-05-25,On-Time,12,Lagos,Segun,7,South West,Kemi
2023-03-05,Oyo,Ibadan South,Hyundai,Santa Fe,Nigerian Used,7700000,1,0.06,7695380.0,Individual,2023-03-07,Delayed,14,Lagos,Tayo,7,South West,Ade
2026-01-08,Lagos,Ikeja,Benz,C-Class,Nigerian Used,13200000,1,12.63,11532840.0,Individual,2026-01-17,On-Time,14,Lagos,John,7,South West,Uche
2023-04-20,Imo,Okigwe,Toyota,Corolla,Nigerian Used,5500000,3,8.3,15130500.0,Individual,2023-04-28,On-Time,8,Lagos,Peter,11,South East,Chidi
2025-09-03,Lagos,Ikorodu,Hyundai,Sonata,Foreign Used,20000000,1,8.4,18320000.0,Individual,2025-09-06,Delayed,3,Lagos,Paul,3,South West,Uche
2022-05-16,Lagos,Epe,Hyundai,Santa Fe,Nigerian Used,3800000,1,5.47,3592140.0,Individual,2022-05-20,On-Time,13,Lagos,David,13,South West,Uche
2025-10-05,Ondo,Ondo,Toyota,Rav4,Foreign Used,20142857,1,0.77,19987757.0011,Individual,2025-10-10,On-Time,7,Lagos,Paul,6,South West,Uche
2025-10-05,Edo,Benin City,Hyundai,Tucson,Nigerian Used,5750000,1,2.66,5597050.0,Individual,2025-10-14,Delayed,14,Lagos,Peter,10,South South,Kemi
2023-06-25,Bayelsa,Yenagoa,Toyota,Corolla,Foreign Used,20142857,1,17.55,16607785.5965,Individual,2023-06-30,On-Time,9,Lagos,Paul,6,South South,Funke
2021-11-27,Bayelsa,Yenagoa,Toyota,Rav4,Foreign Used,16857142,1,15.65,14218999.277,Individual,2021-11-30,On-Time,2,Lagos,John,7,South South,Sola
2023-06-16,Rivers,Bonny,Honda,Civic,Foreign Used,13714285,1,17.19,11356799.4085,Individual,2023-06-19,On-Time,14,Lagos,Paul,8,South South,Sola
2023-10-21,Kano,Gwarzo,Hyundai,Elantra,Foreign Used,16000000,1,8.73,14603200.0,Individual,2023-10-26,Delayed,13,Lagos,Chuka,5,North,Ngozi
2021-11-19,Katsina,Daura,Hyundai,Santa Fe,Nigerian Used,5100000,1,17.57,4203930.0,Individual,2021-11-21,On-Time,9,Lagos,David,11,North,Tunde
2023-12-22,Oyo,Ogbomosho,Toyota,Rav4,Foreign Used,7000000,1,5.07,6645100.0,Individual,2023-12-23,On-Time,11,Lagos,Segun,10,South West,Ngozi
2025-12-05,Kano,Dambatta,Toyota,Sonata,Foreign Used,20142857,1,8.53,18424671.2979,Individual,2025-12-13,On-Time,2,Lagos,Paul,6,North,Kemi
2024-03-10,Oyo,Ibadan North,Toyota,Rav4,Nigerian Used,7000000,1,19.4,5642000.0,Individual,2024-03-17,On-Time,3,Lagos,Chuka,9,South West,Bola
2024-05-18,Lagos,Ajah,Benz,GLE 450,Nigerian Used,13200000,3,17.14,32812560.0,Individual,2024-05-27,On-Time,3,Lagos,Bright,7,South West,Ngozi
2021-03-03,Katsina,Katsina City,Benz,C-Class,Foreign Used,15000000,1,15.92,12612000.0,Individual,2021-03-04,On-Time,11,Lagos,John,10,North,Chidi
2022-07-18,Lagos,Ikeja,Honda,Pilot,Foreign Used,28000000,2,16.58,46715200.0,Individual,2022-07-25,Delayed,13,Lagos,Emmanuel,3,South West,Ade
2025-05-24,Oyo,Ibadan Central,Toyota,Rav4,Foreign Used,26714285,1,17.93,21924413.6995,Individual,2025-06-02,Delayed,12,Lagos,Tayo,4,South West,Emeka
2025-02-07,Katsina,Funtua,Toyota,Highlander,Foreign Used,26714285,1,0.32,26628799.288,Individual,2025-02-10,On-Time,3,Lagos,John,4,North,Bola
2025-08-09,Ekiti,Ikere,Toyota,Rav4,Foreign Used,20142857,1,0.63,20015957.0009,Individual,2025-08-14,Delayed,13,Lagos,David,6,South West,Sola
2023-08-01,Lagos,Epe,Toyota,Corolla,Nigerian Used,4750000,1,18.74,3859850.0,Individual,2023-08-08,On-Time,6,Lagos,Tayo,12,South West,Sola
2025-05-21,Lagos,Lekki,Toyota,Camry,Foreign Used,30000000,2,2.8,58320000.0,Individual,2025-05-30,On-Time,11,Lagos,Peter,3,South West,Emeka
2022-05-24,Oyo,Ibadan South,Benz,GLC 350,Nigerian Used,6900000,1,15.38,5838780.0,Individual,2022-05-29,On-Time,10,Lagos,David,14,South West,Funke
2025-12-20,Ogun,Ijebu-Ode,Benz,C-Class,Nigerian Used,15000000,2,13.68,25896000.0,Individual,2025-12-27,On-Time,4,Lagos,Mike,5,South West,Bola
2024-06-20,Lagos,Ajah,Honda,Pilot,Foreign Used,19428571,1,16.76,16172342.5004,Individual,2024-06-27,Delayed,12,Lagos,Chuka,6,South West,Chidi
2022-02-01,Ogun,Ijebu-Ode,Toyota,Sonata,Foreign Used,7000000,1,16.41,5851300.0,Individual,2022-02-02,Delayed,4,Lagos,Chuka,10,South West,Emeka
2023-12-01,Edo,Ekpoma,Toyota,Corolla,Foreign Used,13571428,1,17.59,11184213.8148,Individual,2023-12-06,Delayed,13,Lagos,Peter,8,South South,Ade
2022-06-16,Bayelsa,Sagbama,Hyundai,Santa Fe,Nigerian Used,7700000,1,5.82,7251860.0,Individual,2022-06-23,On-Time,14,Lagos,Chuka,7,South South,Funke
2021-04-19,Ogun,Ijebu-Ode,Honda,Pilot,Nigerian Used,6600000,1,4.83,6281220.0,Individual,2021-04-20,Delayed,12,Lagos,Bright,11,South West,Emeka
2022-03-13,Imo,Owerri,Toyota,Camry,Nigerian Used,8500000,3,10.65,22784250.0,Individual,2022-03-15,On-Time,3,Lagos,John,7,South East,Emeka
2023-10-03,Anambra,Nnewi,Honda,Sonata,Nigerian Used,8400000,1,3.69,8090040.0,Individual,2023-10-08,On-Time,5,Lagos,Mike,9,South East,Ngozi
2025-04-17,Lagos,Epe,Benz,C-Class,Foreign Used,45000000,1,0.44,44802000.0,Individual,2025-04-19,On-Time,4,Lagos,Segun,3,South West,Tunde
2024-06-17,Lagos,Alimosho,KIA,Sonata,Nigerian Used,2000000,1,4.98,1900400.0,Individual,2024-06-20,Delayed,9,Lagos,Paul,15,South West,Emeka
2025-03-03,Lagos,Alimosho,Honda,Sonata,Foreign Used,22285714,1,9.77,20108399.7422,Individual,2025-03-12,On-Time,2,Lagos,Paul,5,South West,Sola
2024-09-07,Ekiti,Ikere,KIA,Sorento,Foreign Used,15571428,1,10.21,13981585.2012,Individual,2024-09-13,On-Time,4,Lagos,Segun,4,South West,Tunde
2022-10-01,Oyo,Ibadan North,Honda,CR-V,Nigerian Used,12000000,1,7.48,11102400.0,Individual,2022-10-07,Delayed,5,Lagos,David,5,South West,Bola
2022-03-05,Bayelsa,Brass,Hyundai,Santa Fe,Foreign Used,14000000,1,14.59,11957400.0,Individual,2022-03-13,On-Time,7,Lagos,Bright,6,South South,Ade
2022-07-11,Katsina,Funtua,Honda,Civic,Nigerian Used,3000000,1,15.66,2530200.0,Individual,2022-07-20,On-Time,9,Lagos,Tayo,15,North,Tunde
2025-06-13,Lagos,Surulere,Toyota,Corolla,Foreign Used,30000000,1,1.77,29469000.0,Individual,2025-06-20,On-Time,9,Lagos,Bright,3,South West,Chidi
2023-06-03,Ekiti,Ado-Ekiti,Toyota,Highlander,Foreign Used,26714285,1,9.04,24299313.636,Individual,2023-06-11,On-Time,11,Lagos,Mike,4,South West,Kemi
2025-07-12,Lagos,Surulere,Hyundai,Tucson,Foreign Used,14000000,2,10.28,25121600.0,Individual,2025-07-14,Delayed,9,Lagos,Mike,6,South West,Funke
2024-04-21,FCT,Abuja,Hyundai,Santa Fe,Nigerian Used,5750000,1,6.05,5402125.0,Individual,2024-04-28,On-Time,2,Lagos,Chuka,10,North,Uche
2025-04-22,Ekiti,Omuo,Hyundai,Santa Fe,Foreign Used,16000000,1,3.92,15372800.0,Individual,2025-04-25,On-Time,4,Lagos,David,5,South West,Tunde
2025-10-18,Ekiti,Ijero,Hyundai,Sonata,Foreign Used,18000000,1,5.12,17078400.0,Individual,2025-10-24,On-Time,10,Lagos,Tayo,4,South West,Chidi
2022-09-06,Ondo,Okitipupa,Honda,Accord,Foreign Used,16571428,1,0.39,16506799.4308,Individual,2022-09-12,Delayed,9,Lagos,John,7,South West,Ade
2024-09-13,Oyo,Ibadan North,Benz,E-Class,Foreign Used,15000000,3,5.3,42615000.0,Individual,2024-09-15,On-Time,11,Lagos,Chuka,10,South West,Chidi
2022-03-14,Ogun,Ijebu-Ode,KIA,Rio,Foreign Used,17000000,1,1.49,16746700.0,Individual,2022-03-15,On-Time,10,Lagos,Bright,3,South West,Uche
2024-05-12,Rivers,Port Harcourt,Benz,GLC 350,Foreign Used,45000000,1,3.39,43474500.0,Individual,2024-05-14,On-Time,4,Lagos,David,3,South South,Emeka
2023-05-05,Lagos,Epe,Honda,Accord,Foreign Used,8000000,1,7.5,7400000.0,Individual,2023-05-11,On-Time,9,Lagos,Tayo,10,South West,Emeka
2022-04-11,Edo,Ekpoma,Toyota,Rav4,Foreign Used,16857142,3,9.16,45939083.3784,Individual,2022-04-14,Delayed,4,Lagos,Chuka,7,South South,Uche
2026-02-24,Lagos,Ajah,Toyota,Corolla,Foreign Used,30000000,1,2.41,29277000.0,Individual,2026-02-28,Delayed,3,Lagos,Emmanuel,3,South West,Chidi
2024-07-02,Ogun,Sagamu,Toyota,Camry,Foreign Used,30000000,1,5.4,28380000.0,Individual,2024-07-11,Delayed,3,Lagos,Paul,3,South West,Chidi
2023-08-18,Lagos,Surulere,Honda,Pilot,Foreign Used,28000000,1,16.82,23290400.0,Individual,2023-08-20,On-Time,4,Lagos,Chuka,3,South West,Emeka
2022-01-05,Ogun,Ijebu-Ode,Honda,CR-V,Nigerian Used,10200000,1,19.94,8166120.0,Individual,2022-01-14,On-Time,8,Lagos,Paul,7,South West,Bola
2021-12-01,Katsina,Bakori,Hyundai,Tucson,Nigerian Used,5750000,3,16.62,14383050.0,Individual,2021-12-05,On-Time,7,Lagos,Paul,10,North,Emeka
2022-02-16,Osun,Ilesa,Honda,Accord,Foreign Used,28000000,1,2.59,27274800.0,Individual,2022-02-25,On-Time,5,Lagos,John,3,South West,Bola
2023-02-20,Anambra,Onitsha,Honda,CR-V,Nigerian Used,4800000,1,7.2,4454400.0,Individual,2023-02-21,On-Time,14,Lagos,Paul,13,South East,Tunde
2026-03-01,Ekiti,Ado-Ekiti,Toyota,Corolla,Foreign Used,20142857,3,13.41,52325099.6289,Individual,2026-03-05,Delayed,3,Lagos,Segun,6,South West,Ade
2021-07-15,Lagos,Ikorodu,Hyundai,Elantra,Foreign Used,6000000,1,10.99,5340600.0,Individual,2021-07-21,Delayed,11,Lagos,Bright,10,South West,Ngozi
2024-04-02,Edo,Uromi,Benz,GLE 450,Nigerian Used,8700000,2,16.0,14616000.0,Individual,2024-04-03,Delayed,7,Lagos,John,12,South South,Sola
2022-11-10,Lagos,Surulere,Toyota,Camry,Foreign Used,7000000,3,13.84,18093600.0,Individual,2022-11-16,Delayed,9,Lagos,Chuka,10,South West,Kemi
2025-02-17,Ogun,Ijebu-Ode,Honda,Sonata,Foreign Used,25142857,1,3.82,24182399.8626,Individual,2025-02-20,On-Time,4,Lagos,Peter,4,South West,Chidi
2024-02-24,Rivers,Port Harcourt,Toyota,Corolla,Nigerian Used,2500000,1,6.17,2345750.0,Individual,2024-03-03,On-Time,5,Lagos,Peter,15,South South,Ade
2022-03-06,Kano,Dambatta,Toyota,Highlander,Nigerian Used,9250000,1,0.14,9237050.0,Individual,2022-03-13,Delayed,10,Lagos,Paul,6,North,Kemi
2022-12-20,Ogun,Sango Ota,Toyota,Corolla,Foreign Used,13571428,1,15.94,11408142.3768,Individual,2022-12-25,On-Time,5,Lagos,Emmanuel,8,South West,Sola
2022-05-23,Lagos,Ajah,Honda,Accord,Foreign Used,8000000,1,7.76,7379200.0,Individual,2022-05-26,Delayed,6,Lagos,Peter,10,South West,Emeka
2024-06-01,Lagos,Surulere,Benz,E-Class,Nigerian Used,10500000,1,12.33,9205350.0,Individual,2024-06-05,On-Time,3,Lagos,Tayo,10,South West,Sola
2024-07-26,Rivers,Obio-Akpor,Toyota,Highlander,Nigerian Used,8500000,1,1.46,8375900.0,Individual,2024-07-29,On-Time,12,Lagos,Mike,7,South South,Kemi
2021-03-08,Lagos,Surulere,Honda,CR-V,Nigerian Used,11100000,3,6.36,31182120.0,Individual,2021-03-12,On-Time,8,Lagos,Peter,6,South West,Ade
2025-08-19,Osun,Ede,Honda,CR-V,Foreign Used,10857142,1,9.4,9836570.652,Individual,2025-08-28,On-Time,11,Lagos,Chuka,9,South West,Kemi
2023-11-08,Anambra,Ekwulobia,Toyota,Corolla,Nigerian Used,6250000,1,10.05,5621875.0,Individual,2023-11-17,On-Time,12,Lagos,Segun,10,South East,Chidi
2024-03-26,Rivers,Port Harcourt,Toyota,Corolla,Foreign Used,13571428,1,12.1,11929285.212,Individual,2024-03-31,Delayed,13,Lagos,Bright,8,South South,Sola
2023-04-20,Ogun,Abeokuta,Toyota,Rav4,Nigerian Used,10000000,1,4.83,9517000.0,Individual,2023-04-28,Delayed,6,Lagos,David,5,South West,Emeka
2025-02-18,Benue,Katsina-Ala,Honda,Accord,Foreign Used,28000000,1,17.34,23144800.0,Individual,2025-02-23,On-Time,10,Lagos,Segun,3,North,Bola
2021-07-25,Anambra,Awka,Benz,E-Class,Foreign Used,32142857,1,6.69,29992499.8667,Individual,2021-08-03,Delayed,9,Lagos,Bright,6,South East,Ngozi
2026-01-02,Katsina,Daura,Toyota,Corolla,Foreign Used,20142857,1,16.63,16793099.8809,Individual,2026-01-09,On-Time,9,Lagos,David,6,North,Emeka
2025-08-13,Oyo,Ibadan Central,Benz,Sonata,Foreign Used,15000000,3,18.02,36891000.0,Individual,2025-08-19,On-Time,5,Lagos,Emmanuel,10,South West,Tunde
2022-10-10,Edo,Uromi,Hyundai,Santa Fe,Nigerian Used,6400000,1,8.29,5869440.0,Individual,2022-10-18,On-Time,5,Lagos,Tayo,9,South South,Sola
2024-04-17,Katsina,Funtua,Hyundai,Elantra,Nigerian Used,2500000,1,15.71,2107250.0,Individual,2024-04-18,Delayed,10,Lagos,Bright,15,North,Ade
2025-07-04,FCT,Kuje,Toyota,Camry,Foreign Used,16857142,2,9.34,30565369.8744,Individual,2025-07-05,On-Time,9,Lagos,Peter,7,North,Funke
2024-11-25,Benue,Gboko,Toyota,Sonata,Nigerian Used,10000000,1,12.33,8767000.0,Individual,2024-12-03,On-Time,6,Lagos,Emmanuel,5,North,Ade
2024-02-18,Lagos,Surulere,Benz,GLC 350,Foreign Used,19285714,1,19.09,15604071.1974,Individual,2024-02-21,On-Time,10,Lagos,Chuka,9,South West,Kemi
2026-01-08,Bayelsa,Brass,Toyota,Highlander,Nigerian Used,5500000,1,12.07,4836150.0,Individual,2026-01-09,On-Time,11,Lagos,Chuka,11,South South,Tunde
2024-06-07,FCT,Gwagwalada,Honda,CR-V,Foreign Used,10857142,2,1.78,21327769.7448,Individual,2024-06-12,Delayed,7,Lagos,Paul,9,North,Funke
2023-08-16,Lagos,Ikeja,Hyundai,Elantra,Nigerian Used,3150000,1,4.35,3012975.0,Individual,2023-08-17,On-Time,9,Lagos,David,14,South West,Ngozi
2021-08-17,Enugu,Nsukka,Toyota,Corolla,Foreign Used,30000000,1,3.99,28803000.0,Individual,2021-08-24,On-Time,2,Lagos,Bright,3,South East,Tunde
2022-02-01,Anambra,Ekwulobia,Toyota,Corolla,Foreign Used,13571428,1,13.49,11740642.3628,Individual,2022-02-04,On-Time,14,Lagos,Chuka,8,South East,Uche
2024-11-23,Kano,Kano City,Toyota,Rav4,Foreign Used,26714285,1,1.5,26313570.725,Individual,2024-12-01,On-Time,2,Lagos,Emmanuel,4,North,Sola
2024-10-22,FCT,Abuja,Honda,Civic,Foreign Used,22285714,1,6.0,20948571.16,Individual,2024-10-23,On-Time,13,Lagos,Segun,5,North,Emeka
2022-11-07,Lagos,Lekki,Toyota,Rav4,Nigerian Used,5500000,1,12.27,4825150.0,Individual,2022-11-12,Delayed,12,Lagos,Segun,11,South West,Ngozi
2025-01-22,Lagos,Epe,Hyundai,Tucson,Foreign Used,16000000,3,11.93,42273600.0,Individual,2025-01-27,On-Time,14,Lagos,Mike,5,South West,Tunde
2023-10-17,Ogun,Sagamu,Hyundai,Tucson,Foreign Used,6000000,2,1.66,11800800.0,Individual,2023-10-22,Delayed,9,Lagos,Tayo,10,South West,Funke
2025-08-26,Ogun,Sango Ota,Toyota,Camry,Foreign Used,26714285,1,2.13,26145270.7295,Individual,2025-08-30,On-Time,5,Lagos,John,4,South West,Ade
2021-06-26,Lagos,Ikorodu,Honda,Sonata,Nigerian Used,12000000,1,19.98,9602400.0,Individual,2021-07-03,On-Time,11,Lagos,Paul,5,South West,Funke
2024-05-27,Ekiti,Ikere,Benz,GLC 350,Foreign Used,32142857,1,10.14,28883571.3002,Individual,2024-05-31,On-Time,14,Lagos,Emmanuel,6,South West,Ngozi
2022-08-26,Anambra,Nnewi,Toyota,Highlander,Nigerian Used,6250000,1,17.7,5143750.0,Individual,2022-08-30,On-Time,10,Lagos,Bright,10,South East,Ngozi
2025-01-16,Katsina,Bakori,Toyota,Corolla,Nigerian Used,9250000,1,5.67,8725525.0,Individual,2025-01-18,Delayed,11,Lagos,Chuka,6,North,Funke
2021-08-20,Ogun,Sango Ota,Hyundai,Santa Fe,Foreign Used,14000000,1,1.91,13732600.0,Individual,2021-08-23,Delayed,7,Lagos,Emmanuel,6,South West,Uche
2026-02-06,Imo,Oguta,KIA,Sportage,Foreign Used,8428571,1,7.19,7822556.7451,Individual,2026-02-09,On-Time,4,Lagos,Mike,9,South East,Uche
2026-01-11,Edo,Auchi,Benz,GLC 350,Foreign Used,32142857,1,8.02,29564999.8686,Individual,2026-01-15,Delayed,10,Lagos,Emmanuel,6,South South,Funke
2021-03-12,Ekiti,Ikere,Toyota,Rav4,Nigerian Used,5500000,3,7.99,15181650.0,Individual,2021-03-14,On-Time,8,Lagos,Chuka,11,South West,Ngozi
2022-01-15,Katsina,Katsina City,Toyota,Corolla,Foreign Used,30000000,1,11.25,26625000.0,Individual,2022-01-22,On-Time,7,Lagos,David,3,North,Bola
2022-01-11,Lagos,Alimosho,Honda,Civic,Nigerian Used,12000000,1,17.48,9902400.0,Individual,2022-01-18,Delayed,11,Lagos,David,5,South West,Ngozi
2023-12-14,Imo,Okigwe,Toyota,Highlander,Foreign Used,23428571,1,2.3,22889713.867,Individual,2023-12-16,Delayed,9,Lagos,John,5,South East,Emeka
2021-09-24,Lagos,Surulere,Toyota,Highlander,Foreign Used,20142857,1,1.69,19802442.7167,Individual,2021-10-02,On-Time,13,Lagos,Emmanuel,6,South West,Bola
2023-11-03,FCT,Abuja,Hyundai,Elantra,Nigerian Used,3800000,1,2.29,3712980.0,Individual,2023-11-12,On-Time,2,Lagos,Chuka,13,North,Chidi
2023-02-13,Imo,Owerri,Hyundai,Tucson,Foreign Used,12000000,2,13.37,20791200.0,Individual,2023-02-14,On-Time,2,Lagos,Segun,7,South East,Uche
2022-03-06,Lagos,Lekki,Toyota,Sonata,Foreign Used,7000000,1,8.18,6427400.0,Individual,2022-03-13,Delayed,4,Lagos,John,10,South West,Ngozi
2022-11-22,Ekiti,Omuo,Toyota,Corolla,Nigerian Used,4000000,1,1.79,3928400.0,Individual,2022-11-24,Delayed,9,Lagos,Bright,13,South West,Ade
2024-10-24,Katsina,Funtua,Toyota,Rav4,Foreign Used,23428571,1,7.78,21605828.1762,Individual,2024-10-29,On-Time,8,Lagos,Peter,5,North,Tunde
2021-06-24,Lagos,Surulere,Toyota,Corolla,Foreign Used,20142857,1,1.07,19927328.4301,Individual,2021-06-25,On-Time,2,Lagos,David,6,South West,Kemi
2021-04-18,Katsina,Daura,Honda,Civic,Foreign Used,13714285,1,1.55,13501713.5825,Individual,2021-04-22,On-Time,7,Lagos,John,8,North,Uche
2023-11-22,Osun,Ede,Toyota,Highlander,Foreign Used,16857142,2,7.38,31226169.8408,Individual,2023-11-27,Delayed,4,Lagos,Paul,7,South West,Bola
2021-10-11,Bayelsa,Yenagoa,Toyota,Highlander,Nigerian Used,8500000,2,1.2,16796000.0,Individual,2021-10-19,Delayed,4,Lagos,Mike,7,South South,Funke
2023-11-15,FCT,Kuje,Toyota,Sonata,Nigerian Used,8500000,2,1.4,16762000.0,Individual,2023-11-23,On-Time,2,Lagos,Tayo,7,North,Emeka
2023-06-22,Kano,Wudil,Honda,Pilot,Foreign Used,10857142,1,15.51,9173199.2758,Individual,2023-06-26,On-Time,7,Lagos,Paul,9,North,Ngozi
2022-10-02,Ogun,Ijebu-Ode,Toyota,Camry,Foreign Used,7000000,1,14.97,5952100.0,Individual,2022-10-08,Delayed,7,Lagos,Mike,10,South West,Chidi
2026-03-04,Lagos,Ajah,Hyundai,Tucson,Nigerian Used,7050000,1,1.28,6959760.0,Individual,2026-03-08,Delayed,12,Lagos,Peter,8,South West,Tunde
2023-12-09,Kano,Gwarzo,Toyota,Rav4,Foreign Used,7000000,3,15.85,17671500.0,Individual,2023-12-13,On-Time,6,Lagos,Chuka,10,North,Uche
